"mk.id" "chr" "cM"
"7860" "PZE-101182945" 1 118.4
"7801" "PZE-101180531" 1 118.4
"7815" "PZE-101181293" 1 118.5
"7828" "PZE-101181728" 1 118.5
"7875" "PZE-101183884" 1 118.7
"7793" "PZE-101180060" 1 118.8
"7832" "PZE-101181856" 1 118.8
"7830" "PZE-101181822" 1 118.9
"7831" "PZE-101181823" 1 118.9
"7850" "PZE-101182584" 1 119
"7838" "PZE-101182134" 1 119
"7871" "PZE-101183799" 1 119
"7803" "PZE-101180631" 1 119
"7867" "PZE-101183173" 1 119.2
"7876" "PZE-101183894" 1 119.3
"7837" "PZE-101182128" 1 119.3
"7881" "PZE-101184079" 1 119.4
"7843" "PZE-101182232" 1 119.4
"7879" "PZE-101183943" 1 119.4
"7877" "PZE-101183895" 1 119.6
"7855" "PZE-101182760" 1 119.7
"7882" "PZE-101184087" 1 119.7
"7886" "PZE-101184213" 1 119.7
"7846" "PZE-101182551" 1 119.7
"7847" "PZE-101182552" 1 119.7
"7839" "PZE-101182161" 1 119.8
"7848" "PZE-101182557" 1 120
"7863" "PZE-101183046" 1 120
"7894" "PZE-101185029" 1 120.2
"7909" "PZE-101185989" 1 120.4
"7891" "PZE-101184757" 1 120.6
"7899" "PZE-101185524" 1 120.6
"7906" "PZE-101185810" 1 120.9
"7905" "PZE-101185802" 1 120.9
"7908" "PZE-101185917" 1 120.9
"7904" "PZE-101185795" 1 120.9
"7889" "PZE-101184638" 1 121
"7903" "PZE-101185710" 1 121
"7900" "PZE-101185536" 1 121.2
"7912" "PZE-101186097" 1 121.3
"7924" "PZE-101186723" 1 121.4
"7902" "PZE-101185681" 1 121.5
"7910" "PZE-101185998" 1 121.7
"7911" "PZE-101186005" 1 121.7
"7888" "PZE-101184461" 1 121.8
"7915" "PZE-101186141" 1 122.2
"7914" "PZE-101186140" 1 122.2
"7931" "PZE-101187190" 1 122.2
"7940" "PZE-101187496" 1 122.4
"7929" "PZE-101187014" 1 122.4
"8001" "PZE-101189417" 1 122.5
"7923" "PZE-101186718" 1 122.5
"8002" "PZE-101189418" 1 122.5
"7922" "PZE-101186685" 1 122.5
"7999" "PZE-101189338" 1 122.5
"2678" "PZA02567.1" 1 122.6
"7978" "PZE-101188424" 1 122.9
"7920" "PZE-101186536" 1 122.9
"7939" "PZE-101187488" 1 123
"7950" "PZE-101187842" 1 123.1
"7946" "PZE-101187743" 1 123.2
"7974" "PZE-101188203" 1 123.4
"7973" "PZE-101188202" 1 123.4
"7927" "PZE-101186872" 1 123.4
"7926" "PZE-101186871" 1 123.4
"7975" "PZE-101188238" 1 123.4
"8009" "PZE-101189670" 1 123.4
"7928" "PZE-101186898" 1 123.4
"7918" "PZE-101186294" 1 123.5
"7979" "PZE-101188442" 1 123.5
"7917" "PZE-101186293" 1 123.5
"7981" "PZE-101188466" 1 123.5
"7945" "PZE-101187682" 1 123.6
"7965" "PZE-101188012" 1 123.7
"7933" "PZE-101187227" 1 123.7
"7976" "PZE-101188297" 1 123.8
"7996" "PZE-101189246" 1 123.8
"7991" "PZE-101188920" 1 123.9
"7990" "PZE-101188911" 1 123.9
"8014" "PZE-101189787" 1 123.9
"8016" "PZE-101189810" 1 123.9
"8019" "PZE-101189858" 1 123.9
"8020" "PZE-101189877" 1 123.9
"8018" "PZE-101189838" 1 123.9
"8021" "PZE-101189878" 1 123.9
"8000" "PZE-101189410" 1 124
"7995" "PZE-101189231" 1 124.1
"7936" "PZE-101187312" 1 124.3
"8026" "PZE-101190037" 1 124.3
"7989" "PZE-101188910" 1 124.3
"7937" "PZE-101187374" 1 124.3
"7935" "PZE-101187295" 1 124.3
"8011" "PZE-101189687" 1 124.4
"8022" "PZE-101189886" 1 124.4
"8023" "PZE-101189912" 1 124.5
"8012" "PZE-101189713" 1 124.6
"8025" "PZE-101190026" 1 124.7
"7954" "PZE-101187897" 1 124.8
"8027" "PZE-101190070" 1 124.8
"7956" "PZE-101187914" 1 124.8
"7994" "PZE-101189215" 1 124.8
"7955" "PZE-101187908" 1 124.8
"7968" "PZE-101188022" 1 124.8
"7969" "PZE-101188031" 1 124.9
"7943" "PZE-101187678" 1 124.9
"7942" "PZE-101187674" 1 124.9
"7957" "PZE-101187942" 1 124.9
"8034" "PZE-101190502" 1 124.9
"7959" "PZE-101187963" 1 125
"7961" "PZE-101187969" 1 125
"7964" "PZE-101187983" 1 125
"7967" "PZE-101188021" 1 125
"7998" "PZE-101189314" 1 125
"7960" "PZE-101187966" 1 125
"7972" "PZE-101188128" 1 125.1
"7997" "PZE-101189310" 1 125.1
"8036" "PZE-101190568" 1 125.1
"8031" "PZE-101190298" 1 125.2
"8007" "PZE-101189600" 1 125.2
"8055" "PZE-101191486" 1 125.3
"8032" "PZE-101190317" 1 125.4
"7984" "PZE-101188659" 1 125.5
"7986" "PZE-101188800" 1 125.5
"8094" "PZE-101192735" 1 125.6
"8029" "PZE-101190155" 1 125.8
"8039" "PZE-101190703" 1 125.9
"8042" "PZE-101190796" 1 126
"8043" "PZE-101190826" 1 126
"8044" "PZE-101190832" 1 126
"8045" "PZE-101190874" 1 126.1
"8076" "PZE-101192357" 1 126.1
"8048" "PZE-101191080" 1 126.2
"8047" "PZE-101190935" 1 126.2
"8052" "PZE-101191386" 1 126.4
"8050" "PZE-101191166" 1 126.4
"8061" "PZE-101191697" 1 126.4
"8093" "PZE-101192715" 1 126.4
"8060" "PZE-101191608" 1 126.5
"8051" "PZE-101191306" 1 126.7
"8013" "PZE-101189720" 1 126.9
"8058" "PZE-101191574" 1 127
"8113" "PZE-101194502" 1 127
"8104" "PZE-101193678" 1 127
"8115" "PZE-101194505" 1 127
"8143" "PZE-101195479" 1 127.1
"8064" "PZE-101191970" 1 127.1
"8099" "PZE-101193133" 1 127.1
"8116" "PZE-101194555" 1 127.2
"8112" "PZE-101194483" 1 127.2
"8079" "PZE-101192449" 1 127.3
"8069" "PZE-101192183" 1 127.3
"8070" "PZE-101192195" 1 127.4
"8065" "PZE-101192090" 1 127.4
"8096" "PZE-101192859" 1 127.4
"8085" "PZE-101192567" 1 127.6
"8066" "PZE-101192133" 1 127.7
"8053" "PZE-101191468" 1 127.8
"8054" "PZE-101191483" 1 127.8
"8074" "PZE-101192272" 1 127.8
"8119" "PZE-101194703" 1 127.8
"8077" "PZE-101192390" 1 128
"8078" "PZE-101192397" 1 128.1
"3443" "PZB02144.4" 1 128.3
"8140" "PZE-101195355" 1 128.4
"8068" "PZE-101192159" 1 128.4
"8073" "PZE-101192259" 1 128.4
"8137" "PZE-101195302" 1 128.4
"8118" "PZE-101194696" 1 128.5
"8178" "PZE-101196460" 1 128.5
"8177" "PZE-101196459" 1 128.5
"8179" "PZE-101196461" 1 128.5
"8181" "PZE-101196482" 1 128.6
"8182" "PZE-101196483" 1 128.6
"8139" "PZE-101195343" 1 128.6
"8097" "PZE-101193013" 1 128.7
"8212" "PZE-101197856" 1 128.9
"8095" "PZE-101192764" 1 129
"8125" "PZE-101194804" 1 129
"8114" "PZE-101194503" 1 129.1
"8176" "PZE-101196421" 1 129.1
"8101" "PZE-101193425" 1 129.3
"8124" "PZE-101194762" 1 129.4
"8126" "PZE-101194885" 1 129.4
"8122" "PZE-101194734" 1 129.4
"8128" "PZE-101194985" 1 129.5
"8155" "PZE-101195802" 1 129.5
"3074" "PZA03665.1" 1 129.5
"8154" "PZE-101195800" 1 129.5
"8129" "PZE-101195016" 1 129.5
"8130" "PZE-101195036" 1 129.5
"3076" "PZA03666.1" 1 129.5
"8134" "PZE-101195132" 1 129.6
"8210" "PZE-101197695" 1 129.8
"8103" "PZE-101193629" 1 129.8
"8211" "PZE-101197699" 1 129.9
"8153" "PZE-101195787" 1 130
"8136" "PZE-101195252" 1 130.1
"8106" "PZE-101193795" 1 130.1
"8191" "PZE-101196778" 1 130.2
"8110" "PZE-101194070" 1 130.2
"8164" "PZE-101196084" 1 130.2
"8107" "PZE-101193799" 1 130.2
"8108" "PZE-101193867" 1 130.2
"8173" "PZE-101196289" 1 130.3
"8156" "PZE-101195850" 1 130.3
"8157" "PZE-101195877" 1 130.3
"8163" "PZE-101196056" 1 130.3
"8166" "PZE-101196147" 1 130.4
"8174" "PZE-101196337" 1 130.4
"8172" "PZE-101196242" 1 130.4
"8184" "PZE-101196520" 1 130.5
"8216" "PZE-101198020" 1 130.7
"8123" "PZE-101194751" 1 130.7
"8214" "PZE-101197988" 1 130.8
"8220" "PZE-101198050" 1 130.8
"3234" "PZB00425.1" 1 130.8
"8252" "PZE-101198853" 1 130.9
"8200" "PZE-101197050" 1 130.9
"8250" "PZE-101198848" 1 130.9
"8196" "PZE-101196895" 1 131
"8192" "PZE-101196829" 1 131
"8202" "PZE-101197293" 1 131.1
"8218" "PZE-101198038" 1 131.1
"8223" "PZE-101198252" 1 131.1
"8185" "PZE-101196552" 1 131.1
"8257" "PZE-101198905" 1 131.2
"8142" "PZE-101195407" 1 131.3
"8226" "PZE-101198371" 1 131.3
"8195" "PZE-101196857" 1 131.3
"8267" "PZE-101199598" 1 131.3
"8149" "PZE-101195616" 1 131.3
"8207" "PZE-101197668" 1 131.3
"8144" "PZE-101195541" 1 131.3
"8151" "PZE-101195694" 1 131.4
"8189" "PZE-101196704" 1 131.4
"8199" "PZE-101197018" 1 131.5
"8215" "PZE-101198001" 1 131.7
"8253" "PZE-101198854" 1 131.7
"8241" "PZE-101198766" 1 131.8
"8152" "PZE-101195784" 1 131.8
"8327" "PZE-101203104" 1 131.9
"8233" "PZE-101198659" 1 132
"8190" "PZE-101196709" 1 132
"8262" "PZE-101199192" 1 132
"8203" "PZE-101197298" 1 132
"8261" "PZE-101199033" 1 132.1
"8239" "PZE-101198751" 1 132.1
"8243" "PZE-101198781" 1 132.3
"8254" "PZE-101198866" 1 132.3
"8341" "PZE-101203885" 1 132.5
"8227" "PZE-101198387" 1 132.6
"8217" "PZE-101198037" 1 132.6
"8187" "PZE-101196605" 1 132.7
"8206" "PZE-101197472" 1 132.7
"8230" "PZE-101198605" 1 132.8
"8232" "PZE-101198638" 1 132.8
"8229" "PZE-101198568" 1 132.9
"8225" "PZE-101198337" 1 132.9
"8265" "PZE-101199424" 1 133
"8268" "PZE-101199628" 1 133
"2280" "PZA-003064006" 1 133.1
"8251" "PZE-101198850" 1 133.2
"8259" "PZE-101198948" 1 133.5
"8248" "PZE-101198839" 1 133.7
"8260" "PZE-101199017" 1 133.8
"8208" "PZE-101197686" 1 133.9
"8281" "PZE-101200311" 1 134.3
"8280" "PZE-101200304" 1 134.4
"8282" "PZE-101200344" 1 134.4
"8314" "PZE-101201940" 1 134.7
"8343" "PZE-101203924" 1 134.9
"8323" "PZE-101202934" 1 134.9
"8321" "PZE-101202565" 1 134.9
"8339" "PZE-101203754" 1 134.9
"8336" "PZE-101203718" 1 134.9
"8301" "PZE-101201504" 1 135.1
"8335" "PZE-101203711" 1 135.1
"8288" "PZE-101201013" 1 135.2
"8264" "PZE-101199331" 1 135.2
"8330" "PZE-101203291" 1 135.2
"8298" "PZE-101201288" 1 135.3
"8270" "PZE-101199742" 1 135.4
"8295" "PZE-101201219" 1 135.4
"8297" "PZE-101201244" 1 135.4
"2500" "PZA01119.1" 1 135.4
"8289" "PZE-101201096" 1 135.6
"8317" "PZE-101202176" 1 135.7
"8316" "PZE-101201972" 1 136.1
"8315" "PZE-101201941" 1 136.1
"8356" "PZE-101205143" 1 136.2
"8307" "PZE-101201711" 1 136.2
"8304" "PZE-101201646" 1 136.3
"8300" "PZE-101201492" 1 136.4
"8371" "PZE-101205734" 1 136.4
"8354" "PZE-101205031" 1 136.5
"8326" "PZE-101203040" 1 136.5
"8294" "PZE-101201218" 1 136.6
"8292" "PZE-101201202" 1 136.6
"8291" "PZE-101201196" 1 136.6
"8351" "PZE-101204975" 1 136.8
"8296" "PZE-101201243" 1 136.8
"8365" "PZE-101205523" 1 136.8
"8313" "PZE-101201822" 1 136.9
"8324" "PZE-101202983" 1 137
"8346" "PZE-101204487" 1 137
"8349" "PZE-101204689" 1 137.1
"8350" "PZE-101204728" 1 137.1
"8348" "PZE-101204633" 1 137.2
"8357" "PZE-101205159" 1 137.2
"8353" "PZE-101205014" 1 137.3
"8361" "PZE-101205273" 1 137.3
"8352" "PZE-101204999" 1 137.3
"8367" "PZE-101205591" 1 137.6
"8390" "PZE-101206438" 1 138.1
"8366" "PZE-101205573" 1 138.1
"8358" "PZE-101205235" 1 138.3
"8379" "PZE-101206027" 1 138.3
"8422" "PZE-101208190" 1 138.3
"8383" "PZE-101206241" 1 138.4
"8386" "PZE-101206287" 1 138.4
"8421" "PZE-101208157" 1 138.4
"8380" "PZE-101206078" 1 138.4
"8393" "PZE-101206527" 1 138.5
"8407" "PZE-101207021" 1 138.6
"8408" "PZE-101207039" 1 138.6
"8406" "PZE-101207017" 1 138.6
"8441" "PZE-101209497" 1 138.6
"8405" "PZE-101207014" 1 138.6
"8409" "PZE-101207044" 1 138.6
"8411" "PZE-101207166" 1 138.7
"8410" "PZE-101207067" 1 139
"8392" "PZE-101206520" 1 139.2
"8370" "PZE-101205714" 1 139.3
"8424" "PZE-101208297" 1 139.3
"8428" "PZE-101208550" 1 139.6
"8417" "PZE-101208112" 1 139.7
"8415" "PZE-101207960" 1 139.7
"8384" "PZE-101206252" 1 139.8
"8432" "PZE-101208762" 1 140.1
"8414" "PZE-101207892" 1 140.1
"8433" "PZE-101208775" 1 140.1
"8440" "PZE-101209438" 1 140.3
"8453" "PZE-101210226" 1 140.5
"8449" "PZE-101210110" 1 140.5
"8450" "PZE-101210111" 1 140.5
"8451" "PZE-101210112" 1 140.5
"8418" "PZE-101208126" 1 140.6
"8465" "PZE-101210780" 1 140.9
"8462" "PZE-101210733" 1 141.1
"8436" "PZE-101209157" 1 141.2
"8483" "PZE-101212116" 1 141.3
"8479" "PZE-101211812" 1 141.3
"8460" "PZE-101210621" 1 141.4
"8455" "PZE-101210262" 1 141.5
"8457" "PZE-101210511" 1 141.5
"8463" "PZE-101210734" 1 141.5
"8520" "PZE-101214133" 1 141.6
"8423" "PZE-101208211" 1 141.6
"8443" "PZE-101209620" 1 141.6
"8458" "PZE-101210563" 1 141.6
"8519" "PZE-101214118" 1 141.6
"8454" "PZE-101210255" 1 141.7
"8528" "PZE-101214418" 1 141.7
"8527" "PZE-101214376" 1 141.7
"8473" "PZE-101211336" 1 141.8
"8472" "PZE-101211331" 1 141.8
"8474" "PZE-101211337" 1 141.8
"8482" "PZE-101212055" 1 141.9
"8430" "PZE-101208698" 1 141.9
"8475" "PZE-101211427" 1 141.9
"8447" "PZE-101209908" 1 141.9
"8446" "PZE-101209857" 1 142
"8461" "PZE-101210657" 1 142
"8413" "PZE-101207480" 1 142
"8442" "PZE-101209585" 1 142.4
"8452" "PZE-101210179" 1 142.6
"8480" "PZE-101211929" 1 142.9
"8489" "PZE-101212926" 1 143.1
"8503" "PZE-101213501" 1 143.2
"8510" "PZE-101213737" 1 143.4
"8486" "PZE-101212714" 1 143.4
"8508" "PZE-101213720" 1 143.4
"8468" "PZE-101211209" 1 143.4
"8511" "PZE-101213738" 1 143.4
"8469" "PZE-101211251" 1 143.5
"8471" "PZE-101211330" 1 143.6
"8548" "PZE-101215293" 1 143.7
"8550" "PZE-101215382" 1 143.7
"8547" "PZE-101215292" 1 143.7
"8525" "PZE-101214331" 1 143.7
"8526" "PZE-101214344" 1 143.8
"8512" "PZE-101213762" 1 144
"8582" "PZE-101216712" 1 144
"8493" "PZE-101213233" 1 144.1
"8495" "PZE-101213256" 1 144.1
"8464" "PZE-101210761" 1 144.2
"8546" "PZE-101215284" 1 144.2
"8505" "PZE-101213588" 1 144.2
"8516" "PZE-101214004" 1 144.3
"8502" "PZE-101213494" 1 144.3
"8552" "PZE-101215416" 1 144.4
"8579" "PZE-101216533" 1 144.5
"8562" "PZE-101215699" 1 144.6
"8561" "PZE-101215677" 1 144.6
"8572" "PZE-101216104" 1 144.7
"8567" "PZE-101215804" 1 144.8
"8509" "PZE-101213727" 1 144.9
"2106" "PZA00013.8" 1 144.9
"8575" "PZE-101216433" 1 144.9
"8551" "PZE-101215394" 1 144.9
"8507" "PZE-101213680" 1 144.9
"8574" "PZE-101216432" 1 144.9
"8573" "PZE-101216412" 1 144.9
"8577" "PZE-101216470" 1 145
"8478" "PZE-101211692" 1 145
"8467" "PZE-101211038" 1 145.1
"8543" "PZE-101215235" 1 145.2
"8494" "PZE-101213253" 1 145.2
"8651" "PZE-101220221" 1 145.2
"8545" "PZE-101215279" 1 145.2
"8492" "PZE-101213102" 1 145.2
"8539" "PZE-101215121" 1 145.2
"8535" "PZE-101214804" 1 145.2
"8541" "PZE-101215143" 1 145.2
"8540" "PZE-101215138" 1 145.2
"8504" "PZE-101213558" 1 145.3
"8523" "PZE-101214250" 1 145.3
"8498" "PZE-101213356" 1 145.3
"8513" "PZE-101213812" 1 145.4
"8500" "PZE-101213479" 1 145.4
"8514" "PZE-101213906" 1 145.5
"2909" "PZA03392.1" 1 145.5
"8591" "PZE-101217474" 1 145.6
"8592" "PZE-101217498" 1 145.6
"8593" "PZE-101217499" 1 145.6
"8595" "PZE-101217507" 1 145.6
"8594" "PZE-101217505" 1 145.6
"8578" "PZE-101216508" 1 145.8
"8570" "PZE-101215834" 1 145.8
"8576" "PZE-101216445" 1 145.8
"8600" "PZE-101217778" 1 145.8
"8641" "PZE-101219932" 1 145.9
"8583" "PZE-101216827" 1 146
"8649" "PZE-101220121" 1 146
"8584" "PZE-101216889" 1 146
"8602" "PZE-101217941" 1 146.1
"8586" "PZE-101217024" 1 146.2
"8653" "PZE-101220301" 1 146.3
"8521" "PZE-101214221" 1 146.4
"8606" "PZE-101218499" 1 146.5
"8599" "PZE-101217760" 1 146.7
"8537" "PZE-101215024" 1 146.7
"8656" "PZE-101220442" 1 146.7
"8650" "PZE-101220149" 1 146.7
"8536" "PZE-101214818" 1 146.9
"8568" "PZE-101215808" 1 146.9
"8605" "PZE-101218384" 1 146.9
"8664" "PZE-101221555" 1 147
"8648" "PZE-101220098" 1 147
"8517" "PZE-101214116" 1 147.1
"8652" "PZE-101220286" 1 147.1
"8657" "PZE-101220452" 1 147.1
"8621" "PZE-101219112" 1 147.2
"8623" "PZE-101219180" 1 147.3
"8609" "PZE-101218765" 1 147.3
"8642" "PZE-101219933" 1 147.4
"8529" "PZE-101214422" 1 147.4
"8612" "PZE-101218835" 1 147.4
"8614" "PZE-101218891" 1 147.5
"8613" "PZE-101218887" 1 147.5
"8616" "PZE-101218900" 1 147.5
"8617" "PZE-101218910" 1 147.5
"8615" "PZE-101218895" 1 147.5
"8635" "PZE-101219724" 1 147.7
"8633" "PZE-101219633" 1 147.7
"8638" "PZE-101219849" 1 147.7
"8662" "PZE-101221319" 1 147.8
"8629" "PZE-101219442" 1 147.8
"8634" "PZE-101219678" 1 147.8
"8665" "PZE-101221583" 1 147.9
"8663" "PZE-101221377" 1 148.2
"8693" "PZE-101222675" 1 148.2
"8637" "PZE-101219839" 1 148.3
"8624" "PZE-101219227" 1 148.3
"8645" "PZE-101219999" 1 148.4
"8671" "PZE-101221762" 1 148.4
"8684" "PZE-101222398" 1 148.4
"8672" "PZE-101221874" 1 148.4
"8659" "PZE-101221171" 1 148.5
"8673" "PZE-101221971" 1 148.5
"8660" "PZE-101221207" 1 148.5
"8701" "PZE-101222913" 1 148.6
"8627" "PZE-101219403" 1 148.6
"8626" "PZE-101219382" 1 148.6
"8630" "PZE-101219487" 1 148.7
"8628" "PZE-101219440" 1 148.7
"8704" "PZE-101223111" 1 148.7
"8741" "PZE-101226279" 1 148.9
"8697" "PZE-101222746" 1 148.9
"8699" "PZE-101222789" 1 148.9
"8698" "PZE-101222779" 1 148.9
"8694" "PZE-101222687" 1 149.1
"8709" "PZE-101223466" 1 149.2
"8706" "PZE-101223251" 1 149.2
"8678" "PZE-101222233" 1 149.4
"8639" "PZE-101219854" 1 149.4
"8677" "PZE-101222195" 1 149.5
"8632" "PZE-101219610" 1 149.6
"8716" "PZE-101224367" 1 149.7
"8792" "PZE-101230194" 1 149.8
"8679" "PZE-101222240" 1 150
"8730" "PZE-101225069" 1 150.1
"8729" "PZE-101225068" 1 150.1
"8731" "PZE-101225078" 1 150.1
"8696" "PZE-101222690" 1 150.1
"8695" "PZE-101222689" 1 150.1
"8727" "PZE-101225057" 1 150.1
"8728" "PZE-101225065" 1 150.1
"8724" "PZE-101224937" 1 150.2
"2453" "PZA00698.4" 1 150.2
"8723" "PZE-101224897" 1 150.2
"8688" "PZE-101222445" 1 150.4
"8738" "PZE-101225664" 1 150.6
"3529" "PZD00039.4" 1 150.7
"8751" "PZE-101226725" 1 150.7
"3526" "PZD00039.1" 1 150.9
"8717" "PZE-101224432" 1 150.9
"8711" "PZE-101223740" 1 151
"8743" "PZE-101226363" 1 151
"8772" "PZE-101228736" 1 151.1
"8675" "PZE-101222142" 1 151.1
"8680" "PZE-101222284" 1 151.1
"8719" "PZE-101224534" 1 151.1
"8674" "PZE-101222116" 1 151.1
"8735" "PZE-101225496" 1 151.1
"8736" "PZE-101225570" 1 151.2
"8718" "PZE-101224439" 1 151.2
"8768" "PZE-101228277" 1 151.3
"8773" "PZE-101228783" 1 151.4
"8752" "PZE-101226968" 1 151.4
"8733" "PZE-101225132" 1 151.5
"8732" "PZE-101225113" 1 151.5
"8747" "PZE-101226516" 1 151.5
"8780" "PZE-101229195" 1 151.6
"8686" "PZE-101222419" 1 151.6
"8715" "PZE-101224017" 1 151.9
"8758" "PZE-101227275" 1 151.9
"8742" "PZE-101226356" 1 152.1
"8778" "PZE-101229107" 1 152.2
"8749" "PZE-101226633" 1 152.3
"8775" "PZE-101228961" 1 152.7
"8785" "PZE-101229795" 1 152.7
"8757" "PZE-101227262" 1 152.8
"3528" "PZD00039.3" 1 152.8
"8806" "PZE-101231826" 1 152.9
"8753" "PZE-101227048" 1 152.9
"8744" "PZE-101226427" 1 152.9
"8739" "PZE-101225728" 1 153
"8750" "PZE-101226711" 1 153
"8740" "PZE-101225822" 1 153.1
"8764" "PZE-101227723" 1 153.2
"8798" "PZE-101231477" 1 153.7
"8754" "PZE-101227145" 1 153.9
"8755" "PZE-101227206" 1 153.9
"8820" "PZE-101233241" 1 153.9
"3187" "PZB00067.5" 1 153.9
"8756" "PZE-101227243" 1 153.9
"8770" "PZE-101228665" 1 154.1
"8830" "PZE-101233856" 1 154.3
"8784" "PZE-101229654" 1 154.5
"8801" "PZE-101231613" 1 154.5
"8788" "PZE-101229884" 1 154.6
"8790" "PZE-101230031" 1 154.7
"8795" "PZE-101230775" 1 154.9
"8823" "PZE-101233287" 1 154.9
"8810" "PZE-101232138" 1 155.1
"8819" "PZE-101233231" 1 155.1
"8781" "PZE-101229323" 1 155.1
"8815" "PZE-101232581" 1 155.3
"8840" "PZE-101234718" 1 155.3
"8797" "PZE-101231475" 1 155.3
"8812" "PZE-101232381" 1 155.4
"8783" "PZE-101229632" 1 155.7
"8805" "PZE-101231817" 1 155.8
"8809" "PZE-101231970" 1 155.9
"8800" "PZE-101231574" 1 156
"8791" "PZE-101230046" 1 156
"8832" "PZE-101233865" 1 156.3
"8827" "PZE-101233418" 1 156.5
"8831" "PZE-101233861" 1 156.6
"8835" "PZE-101233966" 1 156.7
"8834" "PZE-101233963" 1 156.7
"8846" "PZE-101235865" 1 156.8
"8817" "PZE-101233035" 1 157
"8824" "PZE-101233315" 1 157.3
"8857" "PZE-101236600" 1 157.6
"8826" "PZE-101233411" 1 157.7
"8842" "PZE-101235483" 1 158.5
"8853" "PZE-101236380" 1 158.6
"8868" "PZE-101238451" 1 159
"8839" "PZE-101234638" 1 159.3
"8844" "PZE-101235852" 1 159.7
"8860" "PZE-101237390" 1 159.7
"8843" "PZE-101235826" 1 159.7
"8881" "PZE-101239336" 1 160.1
"8863" "PZE-101237862" 1 160.6
"8862" "PZE-101237701" 1 160.9
"8874" "PZE-101238979" 1 161.4
"8858" "PZE-101236759" 1 161.5
"8875" "PZE-101239020" 1 161.6
"8865" "PZE-101237912" 1 162
"8879" "PZE-101239143" 1 162
"8899" "PZE-101241416" 1 162.3
"8872" "PZE-101238860" 1 162.4
"3333" "PZB01394.4" 1 162.5
"8871" "PZE-101238744" 1 162.5
"8880" "PZE-101239311" 1 162.8
"8905" "PZE-101241854" 1 163
"8873" "PZE-101238868" 1 163
"8886" "PZE-101240161" 1 163.2
"8891" "PZE-101240571" 1 163.2
"8906" "PZE-101242093" 1 163.7
"8890" "PZE-101240535" 1 163.7
"8914" "PZE-101242832" 1 163.8
"8916" "PZE-101242961" 1 163.8
"8898" "PZE-101241048" 1 164
"8888" "PZE-101240454" 1 164
"3479" "PZB02513.1" 1 164.2
"8897" "PZE-101240759" 1 164.2
"8913" "PZE-101242721" 1 164.4
"8909" "PZE-101242336" 1 164.7
"8930" "PZE-101244040" 1 164.8
"8929" "PZE-101244039" 1 164.8
"8904" "PZE-101241535" 1 164.9
"8901" "PZE-101241459" 1 165.2
"8935" "PZE-101244291" 1 165.8
"8922" "PZE-101243215" 1 166.1
"8962" "PZE-101246660" 1 166.2
"8943" "PZE-101244646" 1 166.4
"8925" "PZE-101243675" 1 166.5
"8923" "PZE-101243254" 1 166.5
"8910" "PZE-101242552" 1 166.6
"8936" "PZE-101244344" 1 166.7
"8931" "PZE-101244041" 1 167.3
"8932" "PZE-101244043" 1 167.3
"2992" "PZA03556.2" 1 167.4
"8954" "PZE-101245939" 1 168.3
"8969" "PZE-101247096" 1 168.8
"8949" "PZE-101245557" 1 169.2
"8974" "PZE-101248148" 1 169.5
"8976" "PZE-101248317" 1 169.6
"8953" "PZE-101245640" 1 169.6
"8965" "PZE-101246842" 1 169.7
"8968" "PZE-101247063" 1 170
"8958" "PZE-101246418" 1 170.2
"8957" "PZE-101246363" 1 170.3
"8973" "PZE-101248008" 1 170.5
"8975" "PZE-101248149" 1 170.6
"8985" "PZE-101249154" 1 171.8
"8986" "PZE-101249157" 1 171.8
"8981" "PZE-101248810" 1 171.9
"8971" "PZE-101247830" 1 172
"8983" "PZE-101249114" 1 172
"8992" "PZE-101249608" 1 172.5
"8989" "PZE-101249550" 1 172.8
"8994" "PZE-101249703" 1 172.8
"8993" "PZE-101249681" 1 172.8
"8977" "PZE-101248459" 1 172.9
"8988" "PZE-101249399" 1 173.3
"8984" "PZE-101249153" 1 173.4
"8990" "PZE-101249551" 1 173.4
"8991" "PZE-101249607" 1 174.1
"9002" "PZE-101251114" 1 174.9
"9003" "PZE-101251251" 1 175.1
"8996" "PZE-101250560" 1 175.6
"9009" "PZE-101251928" 1 176.2
"9015" "PZE-101252359" 1 176.4
"9007" "PZE-101251539" 1 176.5
"9013" "PZE-101252027" 1 176.7
"9012" "PZE-101251998" 1 176.7
"9016" "PZE-101252367" 1 177.2
"9018" "PZE-101252431" 1 177.2
"9014" "PZE-101252072" 1 177.9
"9025" "PZE-101253504" 1 178.5
"9022" "PZE-101253359" 1 179.2
"9026" "PZE-101253548" 1 179.2
"9023" "PZE-101253373" 1 179.2
"9027" "PZE-101253570" 1 179.2
"9029" "PZE-101254368" 1 179.7
"9032" "PZE-101254612" 1 180.2
"9037" "PZE-101255015" 1 180.7
"9035" "PZE-101254776" 1 181
"9038" "PZE-101255156" 1 181
"9036" "PZE-101255004" 1 181.1
"9048" "PZE-101256110" 1 182.2
"9046" "PZE-101256073" 1 182.3
"9045" "PZE-101255981" 1 182.4
"9051" "PZE-101256211" 1 182.5
"9053" "PZE-101256290" 1 182.5
"9052" "PZE-101256289" 1 182.6
"9056" "PZE-101256364" 1 182.8
"9060" "PZE-101256471" 1 183.3
"9064" "PZE-101256851" 1 183.5
"9057" "PZE-101256370" 1 183.7
"9062" "PZE-101256641" 1 183.8
"9072" "PZE-101257177" 1 184.2
